id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
666670,Super Studio in the Upper Beach II,377846,Nick & Nena,,East End-Danforth,43.68524,-79.2911,Entire home/apt,57,3,44,2019-10-20,0.54,10,319
669162,SPECTACULAR VIEW DWNTOWN TORONTO.,2942180,Jerry,,North St.James Town,43.66675,-79.37549,Entire home/apt,225,7,0,,,1,358
674193,"Comfortable, cozy home in convenient mid-town.",3422913,Rosalie,,Mount Pleasant West,43.7024,-79.39664,Private room,65,3,95,2020-01-18,1.09,1,186
677355,Private Guest Room in Downtown Toronto,2741400,Rk,,Palmerston-Little Italy,43.65806,-79.41356,Private room,34,1,148,2019-10-19,1.91,4,176
678398,Spacious Rosedale One Bedroom w/ Bathroom,3451822,Danielle,,Rosedale-Moore Park,43.68356,-79.38267,Private room,69,1,13,2019-10-20,0.14,2,364
682099,Art lovers dream in Queen West,2034186,Jennifer,,Kensington-Chinatown,43.65047,-79.39239,Private room,93,1,241,2019-12-13,2.66,1,125
683292, Bedroom with adjacen bath (single ,3482429,Stanley,,Humbermede,43.74975,-79.54777,Private room,38,1,135,2019-11-01,1.51,3,365
683293,Large bedroom with private bathroom,3482429,Stanley,,Humbermede,43.74979,-79.54896,Private room,45,1,59,2019-12-30,0.67,3,365
701230,Authentic Bright Artist's Loft,3587917,Darby,,High Park North,43.65848,-79.45408,Entire home/apt,99,5,15,2018-07-31,0.18,1,0
702286,Beautiful Garden Apt With Porches,3604846,Wies,,Roncesvalles,43.65369,-79.45178,Entire home/apt,209,2,17,2019-08-12,0.19,5,365
703124,Your Home Away From Home -3 BEDROOM,3604846,Wies,,High Park-Swansea,43.65541,-79.45327,Entire home/apt,345,4,20,2020-01-02,0.27,5,303
703133,2 BDRM 2000SF Executive Suite,3604846,Wies,,High Park-Swansea,43.65541,-79.45289,Entire home/apt,285,4,10,2020-02-09,8.82,5,0
707799,LUXURY DOWNTOWN CELEBRITY SUITE!,1289097,Milé,,Waterfront Communities-The Island,43.64827,-79.36607,Entire home/apt,144,2,3,2012-11-25,0.03,1,0
719384,Convenient 1B + Guest Room Condo,1919294,Toronto Suite Rentals,,Bayview Village,43.7676,-79.38263,Entire home/apt,159,5,6,2019-11-02,0.11,83,133
720213,★ Private Victorian Home ❤️ of Downtown ★,3238718,Jeff,,Waterfront Communities-The Island,43.64333,-79.40176,Entire home/apt,148,2,44,2020-02-04,0.5,1,128
727514,The Whole Enchilada: flexible & hip,2597290,Caroline,,Trinity-Bellwoods,43.65098,-79.41023,Private room,54,7,112,2019-11-10,1.27,4,365
728296,Stunning 17FT Ceiling Modern Condo,1919294,Toronto Suite Rentals,,Niagara,43.63863,-79.41408,Entire home/apt,168,5,13,2018-10-04,0.17,83,73
728817,Charming Victorian Home,3783106,Jeremy And Monica,,Roncesvalles,43.64111,-79.44661,Entire home/apt,270,6,9,2018-07-22,0.11,1,97
732562,Your Leaside Home Near Sunnybrook,3814089,Liz,,Leaside-Bennington,43.71558,-79.36382,Entire home/apt,98,2,157,2020-01-05,2.16,1,319
733160,Ultra Modern 2 Bedroom Condo,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.64022,-79.39595,Entire home/apt,229,5,0,,,83,75
738252,Newly renov 2 bed lower level/ basement suite,3604846,Wies,,High Park-Swansea,43.65394,-79.45248,Entire home/apt,205,3,9,2018-03-08,0.11,5,318
739568,"Luxury corner suite, very CLEAN+ Pvt large terrace",3709828,Kenny,,Bay Street Corridor,43.65258,-79.38203,Entire home/apt,170,12,10,2020-01-18,0.54,5,27
742076,Ideal Cosy Quiet City Getaway,3377580,Catherine,,Ionview,43.73273,-79.27358,Entire home/apt,133,7,21,2019-09-29,0.26,3,363
756619,Winchester Suite /  Large Modern Bedroom Downtown,3982898,Andrew,,Cabbagetown-South St.James Town,43.66487,-79.37103,Private room,76,2,50,2019-12-29,0.62,3,126
762143,Hidden lakeview oasis downtown,4017316,Patricia,,Waterfront Communities-The Island,43.63757,-79.39253,Entire home/apt,93,180,6,2017-06-03,0.08,1,166
762427,"Central, beside subway, indoor pool and sauna",1591140,Christina,,Mount Pleasant West,43.70541,-79.39508,Entire home/apt,76,5,43,2019-08-28,0.5,2,197
762472,Amazing Loft for rent downtown T.O.,4019741,Peter,,Waterfront Communities-The Island,43.65018,-79.36801,Entire home/apt,139,6,0,,,1,0
771141,Studio Loft/Walk to Eaton Center,4068231,Margaret,,Moss Park,43.65649,-79.3715,Entire home/apt,76,28,25,2019-12-31,0.3,3,216
775965,T.O WEST END,1581404,Jessica Joy,,Roncesvalles,43.65394,-79.44922,Entire home/apt,95,14,3,2019-09-01,0.07,1,363
776320,Modern loft-style apt. in Little-Palmerston home,4094364,Ashwini,,Palmerston-Little Italy,43.66237,-79.41412,Entire home/apt,150,5,59,2020-01-21,1.75,2,0
777132,Nice view in uptown Toronto!,1664833,Olivia,,Don Valley Village,43.77563,-79.34923,Private room,68,1,76,2020-02-11,0.89,1,292
778990,1B + Office w/ Large Private Patio,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.64091,-79.39595,Entire home/apt,148,5,10,2020-01-01,0.18,83,149
779670,"Rosedale, Furnished Modern 4 Bdrm House",4111007,Stephanie,,Rosedale-Moore Park,43.67687,-79.38436,Entire home/apt,400,5,1,2019-05-10,0.11,1,165
783079,Adventure Travel Room with Privacy,2139510,Phalakone,,Junction Area,43.67374,-79.46945,Private room,49,3,13,2015-02-12,0.15,1,88
783951,King West designer 1 bedroom condo,588352,Igor,,Waterfront Communities-The Island,43.64289,-79.39922,Entire home/apt,130,35,13,2019-10-16,0.15,1,164
787074,Stylish Penthouse with Stunning Lake and City View,258360,Tracy,,Junction Area,43.666,-79.46477,Entire home/apt,114,360,61,2018-08-07,0.7,2,364
788710,Luxury Toronto Apartment ,844281,Richard,,High Park-Swansea,43.64503,-79.45254,Entire home/apt,80,14,1,2013-03-01,0.01,1,0
789266,Walk to Trendy Eateries from a Vibrant Apartment,3921786,Michelle,,Junction Area,43.66528,-79.47276,Entire home/apt,125,2,68,2019-12-29,2.63,1,157
790590,Stylish 1 Bedroom Suite + Parking,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.64091,-79.39595,Entire home/apt,148,10,13,2018-05-22,0.17,83,89
790887,Yonge & Wellesley Prime Downtown Shared Apartment,2056128,Robert,,Bay Street Corridor,43.66455,-79.38533,Private room,84,1,205,2020-02-10,2.53,2,274
791012,1+ den near CN Tower w/ parking,4167411,Andie,,Waterfront Communities-The Island,43.64071,-79.39318,Entire home/apt,130,2,4,2015-08-16,0.07,1,0
791485,"Cute rm w/breakfast, Toronto subway",4169949,Tammy,,Blake-Jones,43.67421,-79.3418,Private room,64,1,75,2019-10-21,1.26,1,355
794506,Beautiful suite in Downtown Toronto,4186011,Oron,,Waterfront Communities-The Island,43.63989,-79.39035,Entire home/apt,150,3,36,2019-09-16,0.51,1,0
796501,Stunning modern bachelor apartment,4195876,Dale,,Casa Loma,43.68249,-79.4046,Private room,159,1,90,2020-01-01,1.15,2,363
812922,Large Bright Room - Great Window - in Toronto Home,3431521,Sandra,,Roncesvalles,43.64142,-79.43952,Private room,45,2,52,2017-11-04,0.64,2,133
815663,Walk to CN Tower/Rogers Centre,1301725,Gisella & Cesar,,Waterfront Communities-The Island,43.64633,-79.39261,Entire home/apt,141,3,37,2020-01-01,0.47,2,44
818228,Private Room in Downtown Toronto RM2,4297691,Graeme,,Dovercourt-Wallace Emerson-Junction,43.65854,-79.44323,Private room,45,1,315,2020-01-29,3.97,3,352
819957,Dovercourt Village Holiday,4306694,Alex,,Dovercourt-Wallace Emerson-Junction,43.66744,-79.42984,Private room,70,3,6,2019-07-15,0.08,1,87
819981,"Quiet, Sunny, Cozy & Eco 1 bedroom",4306837,Laura,,Dufferin Grove,43.65217,-79.43591,Entire home/apt,45,1,25,2018-09-09,0.77,1,0
820177,Little Italy 1 Bedroom Apt - Excellent Location!,149566,Vinita + Joe,,Palmerston-Little Italy,43.65696,-79.42003,Entire home/apt,87,2,34,2019-09-15,0.39,2,291
822085,Beautiful Deluxe Toronto Home,4316883,Scott,,Rosedale-Moore Park,43.68885,-79.37839,Entire home/apt,981,3,7,2019-08-05,0.12,1,356
826615,"A Beautiful, Cozy Place to Stay",4336212,Renu,,Niagara,43.63493,-79.40193,Entire home/apt,150,7,0,,,2,87
826801,A Cozy Room in Beautiful Apartment,4336212,Renu,,Niagara,43.63528,-79.40189,Private room,95,7,19,2020-01-24,0.44,2,0
827774,Beautiful House in Central Toronto,4340437,Ted,,Danforth,43.68141,-79.3353,Private room,85,1,0,,,1,0
829737,Modern Downtown Two Bedroom July 2019,349619,Cristina,,Regent Park,43.66101,-79.36323,Entire home/apt,85,4,5,2019-08-01,0.17,3,0
832458,"Cozy Quiet Apartment, Plenty of Tea",4357559,Robin,,Palmerston-Little Italy,43.65474,-79.42532,Entire home/apt,90,3,163,2020-01-05,1.87,1,0
833588,Lovely place in prime Yorkville,4361863,Henry,,Annex,43.67034,-79.39203,Entire home/apt,98,14,6,2019-11-09,0.08,1,288
834150,Cosy room in a funky apartment,3491443,Lauren,,Little Portugal,43.65132,-79.43274,Private room,45,2,34,2018-05-12,0.39,2,0
835116,Comfy 1BD Great Location! Park Free,2019357,Tyrone,,South Riverdale,43.66336,-79.34374,Entire home/apt,109,1,22,2015-09-19,0.25,1,0
840235,Modern Canadiana Cottage by the Park,4073298,Elyssa,,High Park-Swansea,43.64495,-79.47587,Entire home/apt,78,1,157,2019-12-27,2.74,1,298
840608,"Owner's Suite on classic boulevard, great location",2575031,Johnny,,Palmerston-Little Italy,43.66299,-79.41231,Entire home/apt,186,6,0,,,2,46
842016,"Beautiful, Bright, Fully Furnished ",1930866,Drea,,Casa Loma,43.68536,-79.40745,Shared room,68,7,0,,,1,0
843521,Forest Hill Village Condo,4403844,Alana,,Forest Hill South,43.68911,-79.41412,Entire home/apt,135,2,108,2019-01-12,1.37,1,0
849500,Central Downtown room with views,4435131,Olivia,,Moss Park,43.65243,-79.36779,Private room,80,5,134,2019-10-24,1.58,1,281
850109,2rm suite (Br+Liv) Fairview Mall 15min to subway H,65479,Irene,,Pleasant View,43.78025,-79.32878,Private room,33,1,11,2019-10-31,0.15,6,326
850246,Comfy bright room in Toronto @ Don Mills subway Y,65479,Irene,,Pleasant View,43.7797,-79.32882,Private room,24,7,5,2017-05-17,0.06,6,352
855991,HOTEL ALTERNATIVE accommodation,4477219,Vas,,Church-Yonge Corridor,43.65301,-79.37899,Entire home/apt,160,2,8,2019-08-11,0.12,4,365
864006,Large 2BR -Charming Arts Apartment,3491443,Lauren,,Little Portugal,43.65188,-79.4324,Entire home/apt,99,3,121,2019-11-11,1.45,2,26
864104,Chic Downtown Toronto Apartment,4451791,Kojenwa,,Palmerston-Little Italy,43.65806,-79.42713,Private room,102,7,13,2019-10-31,0.16,3,365
864193,Big Room with King Bed and mattres ,4534248,Nida,,Newtonbrook West,43.78345,-79.44525,Private room,117,1,19,2020-01-21,2.5,1,0
864479,Perfect location in Toronto!!!,4536555,Sean,,Broadview North,43.68564,-79.3579,Entire home/apt,129,5,4,2016-03-23,0.05,1,358
872128,LUXURY2Bedrm/2Bath/2Level/1Prk-Loft,4599751,Mia,,Niagara,43.6381,-79.41828,Entire home/apt,148,365,180,2016-07-16,2.14,2,0
880158,3 bedroom house in Toronto Beach,4575743,Anne,,Woodbine Corridor,43.66838,-79.31301,Entire home/apt,160,2,1,2016-07-25,0.02,1,0
883109,Your home in the heart of Toronto,4517569,Laurie And Martin,,Playter Estates-Danforth,43.68241,-79.3525,Entire home/apt,300,3,6,2017-09-03,0.07,1,0
885347,Cheap and Cheerful on the Lake!,4692027,Vera C,,Mimico (includes Humber Bay Shores),43.61336,-79.48741,Private room,23,1,10,2019-03-16,0.16,1,2
890149,Perfectly located city home,2377994,Leah + Kanishka,,Dovercourt-Wallace Emerson-Junction,43.66342,-79.42836,Entire home/apt,200,5,10,2018-08-04,0.12,1,0
892352,Panoramic Views in Huge Loft with Two Bedrooms and Parking.,4448135,Matthew,,Kensington-Chinatown,43.65043,-79.39693,Entire home/apt,255,3,235,2020-02-09,3.01,1,155
908807,Great Danforth apt - parking & view,4871479,Jodi,,Playter Estates-Danforth,43.67773,-79.36127,Entire home/apt,164,1,68,2019-09-27,0.8,1,179
921746,West Downtown Toronto Cozy Home,2518768,Sari,,South Parkdale,43.63807,-79.44431,Private room,50,5,20,2019-07-30,0.24,2,232
925491,Suite Toronto Luxury Downtown Condo,4232814,Oscar,,Waterfront Communities-The Island,43.64352,-79.38145,Entire home/apt,99,1,667,2020-02-02,7.83,2,229
927129,Clean Modern Walkable-1BR Riverdale,4988876,Britta,,Blake-Jones,43.67058,-79.34093,Entire home/apt,90,3,50,2019-12-01,0.59,1,0
934523,"★ Amazing Downtown Suite next to Union, CN Tower ★",187320,Downtown Suite Living,,Waterfront Communities-The Island,43.64248,-79.38133,Entire home/apt,130,29,14,2020-01-05,0.28,10,230
940553,Artistic Apartment With Tranquil Garden Oasis and Patio,1631066,Susanne,,Casa Loma,43.67681,-79.411,Entire home/apt,183,4,29,2017-09-12,0.35,2,0
941071,Beautiful and Spacious Danforth Village Home,5086802,Kathleen,,Greenwood-Coxwell,43.6828,-79.32503,Entire home/apt,269,5,7,2019-08-03,0.09,1,39
950053,PAN AM PENTHOUSE WITH SKYLINE VIEWS,5153529,Adrian,,Regent Park,43.65747,-79.35645,Entire home/apt,160,183,10,2016-03-02,0.13,2,350
954475,1 BR-Close to Yonge & Eglinton 101,1854872,Raja,,Flemingdon Park,43.72107,-79.33604,Private room,40,2,28,2019-09-14,0.33,4,290
954935,Furnished 1 Bedroom Appartment,5186386,Kc,,South Riverdale,43.66491,-79.3355,Entire home/apt,87,30,23,2019-10-05,0.28,1,239
955073,YONGE - DUNDAS Fully Furnished,4477219,Vas,,Church-Yonge Corridor,43.65435,-79.37952,Entire home/apt,170,2,10,2019-08-11,0.37,4,365
955446,"1 BR DOWNTOWN CONDO, SLEEPS 4 W/PARKING",3272927,Sam,,Waterfront Communities-The Island,43.64585,-79.39164,Entire home/apt,1000,1,61,2019-11-28,0.75,2,219
956250,Lovely fully detached private house,5066966,Amanda,,Dufferin Grove,43.65356,-79.43441,Entire home/apt,380,3,4,2018-03-16,0.05,1,67
959676,Artists 1br Church/Alexander St,5214021,Mike,,Church-Yonge Corridor,43.66445,-79.37991,Entire home/apt,133,4,29,2015-09-28,0.36,2,365
960349,Luxurious Condo (Harbourfront),5228364,Buzz,,Waterfront Communities-The Island,43.63987,-79.38142,Entire home/apt,148,5,0,,,1,309
960627,Triple-bed Private Room FREE PARKING @King/Spadina,2929374,Bert,,Waterfront Communities-The Island,43.64651,-79.39433,Private room,65,1,39,2019-10-30,0.47,3,0
961974,Chic! in the Entertainment District,1805882,Elisabeth,,Waterfront Communities-The Island,43.64465,-79.3898,Entire home/apt,296,21,7,2019-01-06,0.11,4,41
977495,Toronto East End Apart. in Greek Town - Cosy Nest,5348675,Elizabeth,,Playter Estates-Danforth,43.67985,-79.36058,Entire home/apt,84,14,8,2018-08-04,0.1,1,249
985003,Prime Leslieville 1 Bdrm in house,2396097,Jeff (Jean-Francois),,South Riverdale,43.66699,-79.33757,Entire home/apt,72,7,71,2019-12-23,0.88,2,257
985072,Recently Renovated Studio Apartment,1019538,Stefan,,Little Portugal,43.64587,-79.43386,Entire home/apt,80,1,154,2019-11-30,1.85,2,354
985498,1+ Den - Entertainment District,5407081,Wayne,,Waterfront Communities-The Island,43.64421,-79.39108,Entire home/apt,91,2,227,2020-02-09,2.72,2,51
985648,Private bedroom in Brockton Village.,5242437,Kristin,,Dufferin Grove,43.6513,-79.43749,Private room,99,1,1,2013-09-05,0.01,1,364
986506,Sunny Danforth Apartment,5413926,Lesley,,North Riverdale,43.67564,-79.35682,Private room,99,3,13,2019-08-18,0.26,1,60
987647,BRIGHT STYLISH 1 BDRM BALCONY EXCELLENT LOCATION!,3258547,Dannah,,Rosedale-Moore Park,43.68509,-79.38388,Entire home/apt,135,3,15,2017-07-19,0.19,1,0
990322,"Upscale, fantastic private gem",377962,Coreen,,Humewood-Cedarvale,43.68363,-79.42522,Entire home/apt,98,14,24,2020-02-02,0.35,2,286
992783,Luxury 1+1 BDR - ICON 1,1718194,Shaz And Kanwal,,Waterfront Communities-The Island,43.6453,-79.39092,Hotel room,159,4,38,2019-11-19,0.45,33,75
996139,Luxury Waterfront Studio Condo (Long-Term Rental),5472668,Lily,,Mimico (includes Humber Bay Shores),43.62641,-79.47662,Entire home/apt,201,25,15,2018-03-26,0.18,1,78
1001438,Private bedroom Queen W/Toronto Western Hospital,3131000,Janet,,Trinity-Bellwoods,43.64822,-79.40732,Private room,60,3,138,2020-01-06,1.69,1,149
1003798,Bright & Spacious Private Room,5520616,Carolina & Martha,,Banbury-Don Mills,43.7264,-79.3268,Private room,50,7,8,2019-09-07,0.32,1,350
1009656,Bloorcourt Village Apt. longer-term accommodations,5554523,Holly & Chad,,Dovercourt-Wallace Emerson-Junction,43.66723,-79.43208,Entire home/apt,125,28,171,2019-04-13,2.07,1,215
1012527,Scandinavian Cottage in the City,5518435,Darya,,Niagara,43.64601,-79.40979,Entire home/apt,530,3,6,2019-11-09,0.15,1,0
1015594,Bachelor Apartment in the Annex ,4202607,Wali,,Annex,43.66951,-79.41674,Entire home/apt,61,3,25,2019-05-20,0.3,1,43
1016125,❊ Awesome Room in Vibrant Area ❊,5591756,Jaclyn,,Trinity-Bellwoods,43.65352,-79.41543,Private room,76,1,101,2019-12-26,1.24,2,31
1019311,Fashionable! Yonge & Bloor Condo,5611735,Tina,,Church-Yonge Corridor,43.66788,-79.38559,Entire home/apt,141,180,0,,,1,364
1020521,Simple. Modern. Clean.,2834321,Shara,,Dovercourt-Wallace Emerson-Junction,43.66294,-79.42175,Entire home/apt,125,3,14,2017-05-22,0.18,1,74
1022764,Beautiful Davisville Toronto Home,5630548,Daniel,,Mount Pleasant East,43.70676,-79.3819,Entire home/apt,431,7,17,2019-07-26,0.22,1,365
1026288,Cottage feel in the city ! Upper Beaches Toronto.,5650274,Eileen,,East End-Danforth,43.68263,-79.29767,Entire home/apt,105,7,3,2017-08-30,0.1,1,0
1026693,Modern 1 Bedroom Condo + Park Views,1919294,Toronto Suite Rentals,,Niagara,43.6386,-79.41682,Entire home/apt,148,5,12,2020-01-26,0.17,83,143
1033151,The Great Gerrard - Paris Suite,377846,Nick & Nena,,East End-Danforth,43.68142,-79.30519,Entire home/apt,65,3,36,2020-01-13,0.44,10,315
1036076,"Luxury Apt, Garden,small Dog welcome, Ev Charger",4468895,Melanie,,Willowdale East,43.76671,-79.40468,Entire home/apt,87,24,22,2019-11-21,0.34,1,301
1037034,Hip 3bdrm house with yard+garage,5709010,Jode,,Dovercourt-Wallace Emerson-Junction,43.66542,-79.42109,Entire home/apt,251,3,58,2020-01-09,0.72,1,0
1038085,Private room & BR in centralToronto,5713708,Yvette,,Humewood-Cedarvale,43.68447,-79.4232,Private room,70,1,162,2019-12-26,2.14,1,155
1038285,Liberty Village 2FL open concept,876036,Ennis,,Niagara,43.63401,-79.41465,Entire home/apt,150,28,16,2018-09-04,0.2,1,177
1042311,1 Bedroom in Leslieville Toronto!,5736902,Christine,,South Riverdale,43.66823,-79.33875,Entire home/apt,99,4,26,2017-01-03,0.34,1,72
1043324,Stylish 1+1 BDR Fully Furnished DT-Cn Tower,1718194,Shaz And Kanwal,,Waterfront Communities-The Island,43.64422,-79.3897,Entire home/apt,141,7,74,2020-01-04,0.89,33,89
1053365,"Bsmt, Toronto Don Mills subway Fairview Mall A+ R",65479,Irene,,Pleasant View,43.77958,-79.32842,Private room,40,7,2,2014-05-13,0.03,6,334
1053817,Divine Downtown Centre with a VIEW,113345,Adela,,Waterfront Communities-The Island,43.64807,-79.37417,Entire home/apt,200,86,79,2019-09-10,0.97,5,365
1053838,A Beautiful Private Guest Room Downtown Toronto,2741400,Rk,,Palmerston-Little Italy,43.65521,-79.41654,Private room,45,1,152,2019-12-22,1.87,4,360
1057144,Beautiful Toronto Home opp Park,265033,Vivienne And Michael,,Dufferin Grove,43.65803,-79.43175,Entire home/apt,135,5,6,2016-10-28,0.09,1,358
1058442,2 Bedroom Penthouse Downtown,1805882,Elisabeth,,Church-Yonge Corridor,43.65234,-79.37901,Entire home/apt,300,7,2,2018-07-31,0.03,4,83
1060025,Spacious Lot,1118847,Tm,,Willowdale West,43.7723,-79.41779,Entire home/apt,41,1,0,,,2,0
1061160,Little Italy 1-bedroom with back patio,3018516,Ruth,,Palmerston-Little Italy,43.65785,-79.42024,Entire home/apt,121,2,0,,,1,0
1066060,Entire home in Toronto,1618054,Nick,,Woodbine Corridor,43.668,-79.31431,Entire home/apt,215,14,1,2019-08-31,0.18,1,208
1066205,Downtown East One Bdrm and Spacious Bath,4010527,Diane,,Moss Park,43.65543,-79.37106,Entire home/apt,190,28,22,2019-09-10,0.53,5,133
1066718,PRIVATE: Bath/Garden&View/Parking/Quiet,5867364,Emil,,Niagara,43.64248,-79.4053,Entire home/apt,85,2,460,2020-01-10,5.57,1,340
1080121,Downtown Suite with the Best Views in the City,672978,Katy,,Waterfront Communities-The Island,43.64156,-79.38024,Entire home/apt,186,2,512,2020-01-23,6.41,2,326
1089868,Smooth - Luxury Executive Condo King West,5988339,Toronto Luxury Suites,,Waterfront Communities-The Island,43.64657,-79.38974,Entire home/apt,150,180,0,,,19,363
1090758,Furnished JR Luxury 2 Bedroom Condo,1919294,Toronto Suite Rentals,,Bayview Village,43.76845,-79.38029,Entire home/apt,148,5,4,2018-03-29,0.08,83,89
1092179,Luxury Condo Studio Yonge&Sheppard,5986152,Seung-Rak,,Willowdale East,43.76118,-79.40863,Entire home/apt,99,1,0,,,1,0
1092407,Great Gerrard - Mona Lisa Suite,377846,Nick & Nena,,East End-Danforth,43.68157,-79.30515,Entire home/apt,76,4,31,2020-02-10,0.38,10,341
1094362,Charming 1 bedroom  w/ Jacuzzi,4315269,Lalo,,Oakwood Village,43.68305,-79.43522,Entire home/apt,80,14,117,2018-08-31,1.77,2,178
